Nit|GESTOR|N°|COD. SUC|DEPARTAMENTO|CIUDAD / MUNICIPIO|"TIPOLOGIA (PROPIA/ALIADA)"|DANE|NOMBRE DE LA FARMACIA|DIRECCIÓN DE CONTACTO|TIPO DE ATENCIÓN FISICO/DOMICILIO|CANAL DOMICILIO|TELEFONO DE CONTACTO|HORARIO ATENCIÓN|DISPENSACIÓN DE MEDICAMENTOS REFRIGERADOS (S/N)|DISPENSACIÓN DE MEDICAMENTOS DE CONTROL ESPECIAL (S/N)|DISPENSACIÓN DE MEDICAMENTOS ALTO COSTO (S/N)|TUTELA (S/N)|NO PBS|PBS|COBERTURA|PLAN PREMIUM|ATENCION 24 HORAS (S/N)|DOMINGOS/ FESTIVOS(S/N)|NOVEDADES EN PUNTOS|LATITUD|LONGITUD|CAJAS
828002423|DISCOLMETS|514|15842_514|BOYACÁ|UMBITA|PROPIA|15842|S.F UMBITA|CARRERA 7 # 4-123 ESE CENTRO DE SALUD UMBITA|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00AM - 12 :PM 2:00PM A 5:00PM S 8:00AM A 11: 00AM|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||2387469|75891474|1
892300678|​ETICOS|515|44847_515|LA GUAJIRA|URIBIA|PROPIA|44847|LA ECONOMIA DROGUERIA NO 10081 - D 3102|CARRERA 10 NO 14 A - 09 LC 3|PUNTO FÍSICO|NO APLICA|3243932152|L a V 8:00AM A 12:00 PM Y 2:00PM A 6:00 PM S 8:00AM A 12:00 PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||SD|SD|
828002423|DISCOLMETS|521|15531_521|BOYACÁ|PAUNA|PROPIA|15531|S.F PAUNA|CARRERA 4 # 5 - 23|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00am 12:00pm 2:00pm 5:00pm S 8:00am 12:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||SD|SD|2
900716566|INSUMEDIC|522|25867_522|CUNDINAMARCA|VIANÍ|ALIADA|25867|ALIADA_DROGUERIA EL PROGRESO|CALLE 4 # 6 40 VIANI|PUNTO FÍSICO|NO APLICA|3124839157|L V 8:00am - 5:00pm. S 8:00am - 12:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|NO||4° 52' 26''|-745628|1
828002423|DISCOLMETS|523|15491_523|BOYACÁ|NOBSA|PROPIA|15491|S.F NOBSA|CALLE 3 # 10A-03|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 8:00am 12:00pm 2:00pm 5:00pm S 8:00am 12:00pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI||SD|SD|1
800149695|CRUZ VERDE|533|50001_533|META|VILLAVICENCIO|PROPIA|50001|CRUZ VERDE LOS LIBERTADORES|CALLE 38 NO. 31 38|PUNTO FÍSICO|NO APLICA|18000910545|L a V 6:00 am 8:00 pm S 6:00am 7:00pm D F 10:00 am 6:00pm|SI|NO|NO|NO|NO|SI|PBS|SI|NO|SI||SD|SD|
800149695|CRUZ VERDE|534|50001_534|META|VILLAVICENCIO|PROPIA|50001|CRUZ VERDE VILLAVICENCIO CARRERA 38|CARRERA 38 # 26B 51|PUNTO FÍSICO|NO APLICA|18000910545|L a V 6:00 am 8:00 pm S 6:00am 7:00pm D F 10:00 am 6:00pm|SI|NO|SI|SI|NO|SI|PBS|SI|NO|SI||SD|SD|
828002423|DISCOLMETS|535|41872_535|HUILA|VILLAVIEJA|ALIADA|41872|CONV_VILLAVIEJA|CARRERA 4 # 4 - 9|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|M V 7:00 am 6:00 pm S 7:00 pm a 2:00 pm|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|SI|NO|SI|Lunes no hay servicio|SD|SD|1
800149695|CRUZ VERDE|536|25875_536|CUNDINAMARCA|VILLETA|PROPIA|25875|CRUZ VERDE VILLETA|CARRERA 7 # 4 35|PUNTO FÍSICO|NO APLICA|18000910545|L a S 7:00 am 7:00pm D F 9:00 am 6:00pm|SI|SI|SI|SI|NO|SI|PBS|NO|NO|SI||SD|SD|
800149695|CRUZ VERDE|537|25875_537|CUNDINAMARCA|VILLETA|PROPIA|25875|CRUZ VERDE VILLETA CENTRO|CALLE 4 # 7 36|PUNTO FÍSICO|NO APLICA|18000910545|L a S 7:00 am 7:00pm D F 9:00 am 6:00pm|SI|SI|SI|SI|NO|SI|PBS|NO|NO|SI||SD|SD|
828002423|DISCOLMETS|538|15837_538|BOYACÁ|TUTA|PROPIA|15837|S.F TUTA|Cra 14b # 102 - 33|PUNTO FÍSICO|NO APLICA|3217995135|L-J 8:00 AM -13:00 PM Y 2:00 PM - 5:00PM|SI|NO|SI|SI|SI|NO|NO PBS|SI|NO|SI||. 8.087387812534299|. -76.72477629281678|9
828002423|DISCOLMETS|||CASANARE|YOPAL|PROPIA|85001|S.F YOPAL|CALLE 9 # 21-68|PUNTO FÍSICO|NO APLICA|3158993735|L a V 7:00am 12:00pm 2:00pm 5:00pm S 8:00am 12:00pm|SI|NO|SI|SI|SI|NO|NO PBS|NO|NO|NO||SD|SD|
800149695|CRUZ VERDE|||CASANARE|YOPAL|PROPIA|85001|Cruz Verde Yopal Centro|Carrera 20 # 8-45|PUNTO FÍSICO|NO APLICA|601 4865000|L a V  06:00 am - 07:00 pm S 06:00 am - 07:00 pm |SI|SI|SI|SI|NO|SI|PBS|NO|NO|NO||534852|-724006|9
816001182|AUDIFARMA|544|25899_544|CUNDINAMARCA|ZIPAQUIRÁ|PROPIA|25899|CAF ZIPAQUIRA|CALLE 2 # 10 25|PUNTO FÍSICO|NO APLICA|18000112554|L a V 7:00AM 6:00PM S 7:00AM 2:00PM|SI|NO|NO|SI|SI|NO|NO PBS|NO|NO|NO||SD|SD|7
800149695|CRUZ VERDE|545|25899_545|CUNDINAMARCA|ZIPAQUIRÁ|PROPIA|25899|CRUZ VERDE ZIPAQUIRÁ CENTRO|CARRERA 9 # 4 67|PUNTO FÍSICO|NO APLICA|18000910545|L a S 8:00am 5:00pm|SI|SI|SI|SI|NO|SI|PBS|NO|NO|NO||SD|SD|
800149695|CRUZ VERDE|546|25899_546|CUNDINAMARCA|ZIPAQUIRÁ|PROPIA|25899|CRUZ VERDE ZIPA ESPERANZA|CALLE 4 NO 15 08 LC 101|PUNTO FÍSICO|NO APLICA|18000910545|L a V 7:00am 5:00pm S 7:00am 1:00pm|NO|NO|NO|SI|NO|SI|PBS|NO|NO|NO||SD|SD|
892300678|​ETICOS|422|NO APLICA|LA GUAJIRA|URUMITA|PROPIA|44855|DISPENSARIO ETICOS NO. 5087|CALLE 9 No. 9 - 03 LC 1|PUNTO FÍSICO|NO APLICA|3172807096|L a V 8:00AM A 12:00PM y 2:00PM a 6:00PM S 8:00am 12:00pm|SI|SI|SI|SI|SI|SI|PBS y NO PBS|SI|NO|NO||SD|SD|
828002423|DISCOLMETS|455|NO APLICA|PUTUMAYO|VALLE DEL GUAMUEZ|ALIADA|86865|CONV_VALLE DEL GUAMUEZ|CALLE 8 # 08-40 B/ EL EDEN|PUNTO FÍSICO|NO APLICA|8715505 EXT 113|L V 7:00am 12:00Pm 1:30pm 4:30pm S 8:00am - 11:00am|SI|NO|SI|SI|SI|SI|PBS y NO PBS|SI|NO|NO||SD|SD|1
892300678|​ETICOS|402|NO APLICA|CESAR|AGUSTÍN CODAZZI|PROPIA|20013|DISPENSARIO_ETICOS_3119|KRA 10 # 14 61|PUNTO FÍSICO|NO APLICA|3154443484|L V 7:00 a.m 5:00 p.m S 8:00 a.m 4:00 p.m|SI|NO|SI|SI|SI|SI|PBS y NO PBS|NO|NO|NO||SD|SD|5
892300678|​ETICOS|402|NO APLICA|CESAR|CURUMANÍ|ALIADA|20228|LA ECONOMIA DROGUERIA NO. 5004 D-5051 |CARRERA 8 #13-61 BARRIO SAN VICENTE|PUNTO FÍSICO|NO APLICA|3165668700|L V 7:00 a.m 5:00 p.m S 8:00 a.m 4:00 p.m|SI|NO|SI|SI|NO|SI|PBS|NO|NO|NO||SD|SD|
892300678|​ETICOS|404|20750_404|CESAR|EL COPEY|ALIADA|20238|LA ECONOMIA DROGUERIA NO. 5004 D-5051 Y/O DROGAS LA ECONOMIA NO. 5004|CALLE 9 # 15-49|PUNTO FÍSICO|NO APLICA|3182526734|L V 7:00 a.m 5:00 p.m S 8:00 a.m 4:00 p.m|SI|SI|SI|SI|SI|SI|PBS y NO PBS|NO|NO|NO||SD|SD|
900249425|PHARMASAN|489|NO APLICA|SANTANDER|VELEZ|ALIADA|68861|PHARMASAN_VELEZ|CARRERA 4 # 9 71 BARRIO CENTRO|PUNTO FÍSICO|NO APLICA|18000423739|L - V 8:00 am a 12:00 m - 1:00 pm a 4:00 Pm|SI|NO|SI|SI|SI|SI|PBS y NO PBS|SI|NO|NO||6.00741043|-73.6905726|2
900249425|PHARMASAN|451|NO APLICA|NORTE DE SANTANDER|VILLA DEL ROSARIO|ALIADA|54874|PHARMASAN_VILLA DEL ROSARIO CUCUTA|CARRERA 7 # 15 - 61 BARRIO LA PALMITA|PUNTO FÍSICO|NO APLICA|3102234408|L - V 7:00 am a 5:00 pm S 8:00 am a 12:00 Pm|SI|NO|SI|SI|SI|SI|PBS y NO PBS|SI|NO|NO||7.718635863|-72.4836118|8
900249425|PHARMASAN|490|NO APLICA|SANTANDER|VILLANUEVA|ALIADA|68872|ALIADA_FARMAVIDA SAMI|CALLE 14 # 12 56 BARRIO LA AMISTAD|PUNTO FÍSICO|NO APLICA|3112420661|L a V 7:00 am a 5:00 pm S 8:00 am a 12:00 Pm|SI|NO|SI|SI|SI|SI|PBS y NO PBS|NO|NO|NO||6.685867326|-73.1639692|1
892300678|​ETICOS|423|NO APLICA|LA GUAJIRA|VILLANUEVA|PROPIA|44874|DISPENSARIO ETICOS N. 6005|CALLE 14 NO 12-31|PUNTO FÍSICO|NO APLICA|3157410727 - 6057771237|L a V 8:00 AM A 6:00 PM S 8:00am 12:00pm|SI|SI|SI|SI|SI|SI|PBS y NO PBS|SI|NO|NO||SD|SD|
828002423|DISCOLMETS|360|85300_360|CASANARE|SABANALARGA|ALIADA|85300|CONV_SABANALARGA|SE MANEJA ABSOLUTO RADICACION VIRTUAL DESDE S.F VILLANUEVA|PUNTO FÍSICO|3174302098|3174302098|L - V 8:00 AM A 5:00 PM S 8:00 AM 11: AM|SI|NO|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||SD|SD|0
828002423|DISCOLMETS|383|NO APLICA|META|VILLAVICENCIO|PROPIA|50001|S.F VILLAVICENCIO|CALLE 37 # 40 - 30 BARRIO BARZAL|PUNTO FÍSICO|NO APLICA|3137372750|L V 8:00 AM 6:00 PM S 8:00 AM 12:00 AM|SI|NO|NO|SI|SI|NO|NO PBS|NO|NO|NO||SD|SD|10
800149695|CRUZ VERDE|125|50001_125|META|VILLAVICENCIO|PROPIA|50001|CRUZ VERDE VILLAVICENCIO|CARRERA 38 # 33 B 36 BARRIO BARZAL|PUNTO FÍSICO|NO APLICA|18000910545|L a V 6:00am 8:00pm S 7:00am 7:00pm D F 10:00am 6:00pm|SI|SI|SI|SI|NO|SI|PBS|NO|NO|SI|Prestará el servicio de dispensación de medicamentos PBS y medicamentos controlados a usuarios mayores de 51 años.|4145251|73638837|
816001182|AUDIFARMA|348|NO APLICA|CUNDINAMARCA|VILLETA|ALIADA|25875|CAF SANTA RITA|CALLE 4 # 3 81 (FACATATIVÁ)|PUNTO FÍSICO|NO APLICA|(1)8906072|L a V 7:00AM 7:00PM S 7:00AM 1:00PM|SI|NO|NO|SI|SI|NO|NO PBS|NO|NO|NO|Se genera entrega a domicilio desde el establecimiento relacionado|SD|SD|
828002423|DISCOLMETS|258|NO APLICA|HUILA|YAGUARÁ|ALIADA|41885|CONV_YAGUARA|CALLE 3 # 6-81 BARRIO LAS MERCEDES|PUNTO FÍSICO|NO APLICA|3158455732|L V 8:00am 12:00pm 2:00pm 5:00pm S 8:00am 12:00pm|SI|NO|SI|SI|SI|SI|PBS y NO PBS|SI|NO|NO||2667|75517|1
816001182|AUDIFARMA|358|NO APLICA|VALLE DEL CAUCA|YUMBO|ALIADA|76892|CAF YUMBO|CARRERA 6 #13 40 BARRIO URIBE|PUNTO FÍSICO|NO APLICA|(2)6955693|L a V 7:00AM 5:30 S 7:00AM 1:00PM|SI|NO|NO|SI|SI|NO|NO PBS|NO|NO|NO||SD|SD|5
800149695|CRUZ VERDE|178|NO APLICA|VALLE DEL CAUCA|YUMBO|PROPIA|76892|CRUZ VERDE SOS YUMBO|CARRERA 7 # 10 18|PUNTO FÍSICO|NO APLICA|18000910545|L a V 6:00 am 6:00 pm S 6:00 am 6:00 pm D F 7:00 am 3:00 pm|SI|NO|SI|NO|NO|SI|PBS|NO|NO|SI||33947793543889100|7.65451E+15|
900580962|DISFARMA|547|13001_547|BOLIVAR|CARTAGENA DE INDIAS|PROPIA|13001|DISFARMA_CARTAGENA 2 PIE DE LA POPA|CRA 14 # 31-106- BARRIO EL ESPINAL|PUNTO FÍSICO|NO APLICA|3009139688 - (607)6915767|L a V 07:00 AM 05:00 PM S 07:00 AM 1:00 PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||10.423642228889852|-75.54050034704619|13
900580962|DISFARMA|548|13001_548|BOLIVAR|CARTAGENA DE INDIAS|PROPIA|13001|DISFARMA_CARTAGENA 3 PROVIDENCIA|TRANSVERSAL 54 # 31A-73 LC 2 B. LOS ALPES|PUNTO FÍSICO|NO APLICA|3009139688 - (607)6915767|L a V 07:00 AM A 05:30 PM S 07:00 AM 1:00 PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||10.39472142834963|-75.48004328937591|13
900580962|DISFARMA|549|13001_549|BOLIVAR|CARTAGENA DE INDIAS|PROPIA|13001|DISFARMA_CARTAGENA 4 BOCAGRANDE|CARRERA 3RA #6-22 LOCAL 1|PUNTO FÍSICO|NO APLICA|3009139688 - (607)6915767|L a V 07:00 AM 05:30 PM S 07:00 AM 1:00 PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||10.400479941019938|-75.55671787588167|3
900580962|DISFARMA|549|13001_549|BOLIVAR|CARTAGENA DE INDIAS|PROPIA|13001|DISFARMA_CARTAGENA|CALLE 30 # 50A - 03 LOCAL 1 BARRIO ZARAGOCILLA|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|L a V 7:00 AM 4:30 PM S 8:00 AM - 12:00 M|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||10.400479941019938|-75.55671787588167|10
900580962|DISFARMA|550|13052_550|BOLIVAR|ARJONA|PROPIA|13052|DISFARMA_ARJONA|CALLE 52 CARRERA 38 - 38 CASA 2 CALLE SIMON BOSSA|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|L a V 7:30am 5:00PM S 8:00AM 12:00PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||10.27345813606400|-75.34458706399697|4
900580962|DISFARMA|551|13244_551|BOLIVAR|EL CARMEN DE BOLIVAR|PROPIA|13244|DISFARMA_EL CARMEN DE BOLIVAR|CALLE 25 #44 - 32|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|L a V 7:30am 12:00 PM 2:00PM 5:00PM S 7:30AM 12:00PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||9.718737636828749|-75.12600289122952|2
900580962|DISFARMA|552|13430_552|BOLIVAR|MAGANGUE|PROPIA|13430|DISFARMA_MAGANGUE|CALLE 15 B #16 C - 03|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|L a V 7:30am 12:00 PM 2:00PM 5:00PM S 7:30AM 12:00PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||9.24780519987198|-74.76109816400475|2
900580962|DISFARMA|553|13442_553|BOLIVAR|MARIA LA BAJA|PROPIA|13442|DISFARMA_MARIA LA BAJA|CARRERA 12 #13 - 144|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|L a V 7:30am 12:00 PM 2:00PM 5:00PM S 7:30AM 12:00PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||9.982289963836902|-75.29986719469206|2
900580962|DISFARMA|554|13468_554|BOLIVAR|MOMPOS|PROPIA|13468|DISFARMA_MOMPOS|CALLE 24 #2 - 89 PISO 1 LC 1|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|L a V 7:00am 12:00 PM 2:00PM 4:00PM S 8:00AM 12:00PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||9.248611878170664|-74.42857820472794|1
900580962|DISFARMA|555|13473_555|BOLIVAR|MORALES|PROPIA|13473|DISFARMA_MORALES|CARRERA 4 # 16-30. B. CENTRO|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|L a V 7:30am 12:00 PM 2:00PM 5:00PM S 7:30AM 12:00PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||8.276820916442395|-73.86814410473566|2
900580962|DISFARMA|557|13744_557|BOLIVAR|SIMITI|PROPIA|13744|DISFARMA_SIMITI|CARRERA 6 #13 - 06|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|L a V 7:30am 12:00 PM 2:00PM 4:00PM S 7:30AM 12:00PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||10.425441724103337|-75.5495990639882|2
900580962|DISFARMA|558|13836_558|BOLIVAR|TURBACO|PROPIA|13836|DISFARMA TURBACO|CALLE 12 MANZANA 6 - LOTE 6 B. SAN PEDRO|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|L a V 7:30am 12:00 PM 2:00PM 4:00PM S 7:30AM 12:00PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||10.377512496527347|-75.48148449097826|2
900580962|DISFARMA|559|13873_559|BOLIVAR|VILLANUEVA|ALIADA|13873|DISFARMA_SAN FERNANDO|ESE HOSPITAL LOCAL TURBANA|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|L V 7:30am 12:00 PM 2:00PM 5:00PM S 7:30AM 12:00PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||10.443.697.058.390.700.00|752.736.188.317.048.00|0
900580962|DISFARMA|560|17001_560|CALDAS|MANIZALEZ|PROPIA|17001|DISFARMA_MANIZALEZ|CARRERA 23 # 55A-07|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|L a V 7:00am 6:00PM S 7:30AM 3:00PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||5.0622740517891|-75.49253867591673|14
900580962|DISFARMA|561|17444_561|CALDAS|MARQUETALIA|PROPIA|17444|DISFARMA_MARQUETALIA|CARRERA 2 # 2A-22|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|L V 7:30am 12:00 PM 2:00PM 4:00PM S 7:30AM 12:00PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||5.297049006021425|-75.0510039759159|1
900580962|DISFARMA|562|17380_562|CALDAS|LA DORADA|PROPIA|17380|DISFARMA_LA DORADA|CARRERA 2 #11 - 09 B. CENTRO|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|L a V 7:30am 12:00 PM 2:00PM 5:00PM S 7:30AM 12:00PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||5.472.361.713.358.550.00|7.466.708.893.358.590.00|5
900580962|DISFARMA|563|17513_563|CALDAS|PACORA|PROPIA|17513|DISFARMA_PACORA|CARRERA 3 # 4-82 ESQUINA|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|L a V 07:30AM - 04:00PM S 8:00AM 12:00PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO|JORNADA CONTINUA MARTES A VIERNES|5.529102267489316|-75.46142299125633|2
900580962|DISFARMA|575|17174_575|CALDAS|CHINCHINA|ALIADA|17174|DISFARMA_CHINCHINÁ|CARRERA 8 #16 - 30 B.BENGALA|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|L a V 7:00AM 5:00PM S 7:00AM 1:00PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||498.056|-756.075|7
900580962|DISFARMA|576|17777_576|CALDAS|SUPIA|ALIADA|17777|DISFARMA SUPÍA|CRA7D CALLE 25 # 24 - 45|PUNTO FÍSICO|NO APLICA|3185777571 (607)6915767|L a V 7:30AM a 12 AM y 1: PM A 4: OO PM S 8: 00 AM A 12|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||545.056|-756.514|5
900580962|DISFARMA|577|17614_577|CALDAS|RIOSUCIO|DOMICILIO|17614|DOMICILIO|DOMICILIO|DOMICILIO|3009139688|3009139688 (607)6915767|NO APLICA|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||SD|SD|
900580962|DISFARMA|577|63272_577|CALDAS|​FILANDIA|ALIADA|63272|ALIADA_DISFARMA_FILANDIA|CALLE 6 # 4-62 B. CENTRO|PUNTO FÍSICO|NO APLICA|3163141401|L a V 8:00AM 5:00PM S 8:00AM 12:00 PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||4.674.289.185.768.640,00|-7.565.791.286.057.640,00|1
900580962|DISFARMA|578|17873_578|CALDAS|VILLAMARIA|PROPIA|17873|DISFARMA_VILLAMARÍA|CALLE 12 # 5 - 58 EDIF IPANEMA LC 1 Y LC 2|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|L a V 07:0AM 5:00PM S 8:00 AM 12:00 PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||5∘11′42′′|75∘30′42′′|5
900580962|DISFARMA|579|17662_579|CALDAS|SAMANA|ALIADA|17662|DISFARMA_SAMANÁ|CARRERA 9 # 7 - 51 PISO 1|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|L a V 7:30 AM a 12 AM y 1:00 PM 4:00 PM S 8:00 AM a 12 PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||541.306|-749.928,00|1
900580962|DISFARMA|580|17042_580|CALDAS|ANSERMA|PROPIA|17042|DISFARMA_ARNSERMA|CRA 4 # 2 - 23|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|L a V 07:30AM - 04:00PM S 08:00AM - 12:00PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||523.809,00|-75.784,00|4
900580962|DISFARMA|583|17433_583|CALDAS|MANZANARES|PROPIA|17433|DISFARMA_MANZANARES|CALLE 4 #5 - 06 LC 4 PISO -1|PUNTO FÍSICO|3163141401|3189856869 (607)6915767|L V 07:30AM - 05:00PM S 07:00AM - 12:00PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||525.19|-751.569,00|4
900580962|DISFARMA|584|17486_584|CALDAS|NEIRA|DOMICILIO|17486|DISFARMA_NEIRA|CALLE 11 # 7 - 22|PUNTO FÍSICO|3163141401|3009139688 (607)6915767|L a V 07:00AM - 04:00PM S 08:00AM - 12:00PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||557.417,00|-748.889,00|2
900580962|DISFARMA|585|17495_585|CALDAS|NORCASIA|DOMICILIO|17495|DISFARMA_NORCASIA|CARRERA 5 # 11-35 CENTRO NORCASIA|PUNTO FÍSICO|3163141401|3189754884 (607)6915767|L a V 07:30AM 05:00PM S 07:00AM - 12:00PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||50.622.740.517.891,00|-7.549.253.867.591.670,00|2
900580962|DISFARMA|586|17541_586|CALDAS|PENSILVANIA|PROPIA|17541|DISFARMA_PENSILVANIA|CARRERA 6 # 8 - 37 PISO 1|PUNTO FÍSICO|NO APLICA|3189959397 (607)6915767|L V 07:30AM - 05:00PM S 07:00AM - 12:00PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||5.384,00|-751.612,00|2
900580962|DISFARMA|587|17653_587|CALDAS|SALAMINA|PROPIA|17653|DISFARMA SALAMINA|CALLE 5 # 5 - 50|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|L a V 7:30 AM A 12 AM de 1:00 PM 4:00 PM S 8:00 AM A 12 PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||104.903,00|-747.939,00|2
900580962|DISFARMA|587|17050_587|CALDAS|ARANZAZU|PROPIA|17050|DISFARMA ARANZAZU|CARRERA 6 # 7 - 36|PUNTO FÍSICO|NO APLICA|3189909861|L a V 07:30AM - 05:00PM S 07:00AM - 12:00PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||527.14|-754.91|2
900580962|DISFARMA|588|17665_588|CALDAS|SAN JOSE|PROPIA|17665|DISFARMA_SAN JOSE|CALLE 3 # 2- 15 SECTOR LA PLAZA|PUNTO FÍSICO|3163141401|3189962853(607)6915767|L V 07:30AM - 12:00PM / 01:30PM - 05:00PM S 07:00AM - 12:00PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||05.09|-75.79|2
900580962|DISFARMA|589|17867_589|CALDAS|VICTORIA|DOMICILIO|17867|DISFARMA|DOMICILIO|DOMICILIO|3163141401|3009139688 (607)6915767|NO APLICA|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||SD|SD|0
900580962|DISFARMA|590|17877_590|CALDAS|VITERBO|DOMICILIO|17877|DISFARMA_VITERBO|CARRERA 7 # 5 - 02|PUNTO FÍSICO|3163141401|3009139688 (607)6915767|L a V 7:00AM 4:00PM S 8:00 - 12:00 PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||4° 53' 10" N|75° 50' 45" O|2
900580962|DISFARMA|564|63001_564|QUINDIO|ARMENIA|PROPIA|63001|DISFARMA_ARMENIA|CARRERA 14 # 4-15 AVENIDA BOLIVAR EDIFICIO TACUARA|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|L a V 7:00AM 5:30PM S 7:30 - 3:00 PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||45.412.617.130.745.500,00|-7.566.413.840.475.320,00|17
900580962|DISFARMA|565|63130_565|QUINDIO|CALARCÁ|PROPIA|63130|DISFARMA_CALARCÁ|CARRERA 26 # 41 - 45 LC|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|L a V 7:00AM 4:00PM S 8:00AM 12:00 AM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||46.220.352.539.664.300,00|-757.655.806.047.603,00|2
900580962|DISFARMA|566|63594_566|QUINDIO|QUIMBAYA|PROPIA|63594|DISFARMA_QUIMBAYA|CARRERA 3 CALLE 19 y 20 # 19-21 TOLEDO NORTE LC 3|PUNTO FÍSICO|NO APLICA|318 1153069|L a V 7:00AM 4:00PM S 8:00AM 12:00 AM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||46.220.352.539.664.300,00|-757.655.806.047.603,00|2
900580962|DISFARMA|567|66001_567|RISARALDA|PEREIRA|PROPIA|66001|DISFARMA_PEREIRA|AVENIDA 30 DE AGOSTO # 48-63|PUNTO FÍSICO|NO APLICA|3009139688 (607)6915767|L a V 7:00AM 6:00PM S 7:30 AM 3:00 PM|SI|SI|SI|SI|SI|SI|PBS Y NO PBS|NO|NO|NO||4.816.399.873.241.040,00|-7.571.951.256.598.670,00|13
